fotmob_id,team_id,name,dob,height_cm,preferred_foot,country,category,positions,transfermarkt_value
1799267,168719,Kazbek Mukailov,2007-06-01T00:00:00.000Z,188.0,right,Russia,ST,,600000.0
1754672,480291,Vakho Bedoshvili,2003-10-19T00:00:00.000Z,,,Georgia,LW,,350000.0
1762723,49705,Artem Korneev,2006-03-25T00:00:00.000Z,174.0,right,Russia,forward,,
435947,5786,Amir Mohammad,1996-02-23T00:00:00.000Z,182.0,left,Russia,midfielder,,400000.0
1832586,8709,Danila Saveljev,2008-01-28T00:00:00.000Z,,,Russia,midfielder,,1200000.0
1178273,8709,Vladislav Shitov,2003-05-07T00:00:00.000Z,177.0,left,Russia,CM,,400000.0
1481499,132286,Aleksey Baranovskiy,2005-01-25T00:00:00.000Z,184.0,right,Russia,midfielder,,700000.0
1647560,8710,Danila Godyaev,2004-04-20T00:00:00.000Z,171.0,right,Russia,midfielder,,800000.0
1693578,1068353,Gadzhi Budunov,2007-02-11T00:00:00.000Z,180.0,right,Russia,forward,,100000.0
78871,8709,Evgeni Frolov,1988-02-05T00:00:00.000Z,193.0,right,Russia,keeper,,50000.0
1931301,8643,Pavel Polekh,2009-12-02T00:00:00.000Z,174.0,left,Russia,forward,,250000.0
1804710,1068364,Aleksandr Morozov,2006-04-18T00:00:00.000Z,193.0,right,Russia,forward,,600000.0
1266136,4403,Daniel Ruiz,2001-07-30T00:00:00.000Z,171.0,left,Colombia,midfielder,,50000.0
1804340,657508,Matvey Fedorov,2008-08-19T00:00:00.000Z,,,Russia,forward,,500000.0
731291,88584,Aleksandr Lomakin,1995-02-14T00:00:00.000Z,173.0,left,Russia,midfielder,,150000.0
862719,2118,Diego Luna,2000-01-02T00:00:00.000Z,186.0,right,Venezuela,defender,,450000.0
1729828,168719,Artem Khmarin,2007-05-03T00:00:00.000Z,180.0,left,Russia,LB,,400000.0
1735777,8643,Nikita Massalyga,2007-10-09T00:00:00.000Z,187.0,left,Russia,midfielder,,400000.0
1522328,10071,Shamil Gadzhiev,2005-07-26T00:00:00.000Z,185.0,right,Russia,CM,,
1402299,8643,Daniil Zorin,2004-02-22T00:00:00.000Z,180.0,right,Russia,midfielder,,700000.0
1693155,8705,Ibraheem Mahfus Ajasa,2005-11-26T00:00:00.000Z,180.0,right,Nigeria,forward,,150000.0
1685795,49694,Dmitriy Nikitin,2006-10-31T00:00:00.000Z,183.0,right,Russia,midfielder,,200000.0
1669854,198153,Enri Mukba,2005-09-22T00:00:00.000Z,189.0,right,Russia,forward,,400000.0
463508,657508,Artem Timofeev,1994-01-12T00:00:00.000Z,172.0,right,Russia,DM,,250000.0
1932948,1068353,Abdulla Ashurov,2007-08-16T00:00:00.000Z,,right,Russia,forward,,400000.0
1919689,168719,Efim Burkin,2008-04-15T00:00:00.000Z,174.0,,Russia,midfielder,,300000.0
1662705,49705,Egor Guziev,2005-05-14T00:00:00.000Z,185.0,right,Russia,CB,,
1766178,195601,Aleksandr Metsiev,2006-04-06T00:00:00.000Z,177.0,right,Russia,midfielder,,800000.0
1917219,9760,Mingiyan Badmaev,2007-07-28T00:00:00.000Z,,right,Russia,defender,,750000.0
948995,168719,Daniil Utkin,1999-10-12T00:00:00.000Z,183.0,left,Russia,CM,,100000.0
1480706,101614,Saeid Saharkhizan,2003-06-26T00:00:00.000Z,180.0,right,Iran,ST,,900000.0
1274617,8705,Yaroslav Mikhailov,2003-04-28T00:00:00.000Z,182.0,left,Russia,midfielder,,50000.0
79643,8708,Rizvan Utsiev,1988-02-07T00:00:00.000Z,173.0,left,Russia,defender,,0.0
198337,582739,Milan Borjan,1987-10-23T00:00:00.000Z,195.0,right,Canada,GK,,250000.0
605643,101915,Marek Rodák,1996-12-13T00:00:00.000Z,188.0,right,Slovakia,GK,,2800000.0
1187119,582823,Kewin,1995-01-25T00:00:00.000Z,189.0,right,Brazil,GK,,800000.0
213499,101919,Nacho,1990-01-18T00:00:00.000Z,180.0,right,Spain,CB,,1500000.0
148331,550433,Anthony Moris,1990-04-29T00:00:00.000Z,184.0,left,Luxembourg,GK,,1200000.0
844530,205686,Mailson,1996-08-20T00:00:00.000Z,197.0,right,Brazil,GK,,3800000.0
613251,205686,Aschraf El Mahdioui,1996-05-24T00:00:00.000Z,183.0,both,Morocco,CM,DM,3000000.0
1527135,2529,Mohammed Mahzari,2002-05-19T00:00:00.000Z,,right,Saudi Arabia,RB,RWB,800000.0
643573,101919,Nahitan Nández,1995-12-28T00:00:00.000Z,171.0,right,Uruguay,CM,"RB,LB,RM,RW",4500000.0
794427,101918,Joao Félix,1999-11-10T00:00:00.000Z,181.0,right,Portugal,AM,"LW,ST",28000000.0
500933,550433,Pedro Rebocho,1995-01-23T00:00:00.000Z,170.0,left,Portugal,LB,LWB,700000.0
531913,582749,Orlando Mosquera,1994-12-25T00:00:00.000Z,191.0,right,Panama,GK,,700000.0
926330,10089,Juan Pablo Cozzani,1998-10-09T00:00:00.000Z,184.0,right,Argentina,GK,,350000.0
463301,2529,Sergej Milinkovic-Savic,1995-02-27T00:00:00.000Z,192.0,right,Serbia,AM,"CM,RW",12000000.0
562688,582823,Valentín Vada,1996-03-06T00:00:00.000Z,175.0,right,Argentina,AM,"DM,CM,ST",1400000.0
170322,101919,Koen Casteels,1992-06-25T00:00:00.000Z,197.0,left,Belgium,GK,,3500000.0
689050,582823,Morlaye Sylla,1998-07-27T00:00:00.000Z,170.0,right,Guinea,CM,"DM,RM,AM,LW,ST",1800000.0
671295,550433,Mohammed Al-Khabrani,1993-10-14T00:00:00.000Z,,right,Saudi Arabia,CB,,250000.0
512722,1793879,Yoann Barbet,1993-05-10T00:00:00.000Z,187.0,left,France,CB,,2000000.0
1572809,1699505,Amadou Koné,2005-05-14T00:00:00.000Z,,left,Mali,CM,DM,7000000.0
575227,1699505,Giorgos Masouras,1994-01-01T00:00:00.000Z,184.0,right,Greece,LM,"RM,RW,AM,LW,ST",7000000.0
866401,582749,Ahmed Bamsaud,1995-11-22T00:00:00.000Z,175.0,left,Saudi Arabia,LB,"RB,LWB",600000.0
1429120,1699505,Nathan Zézé,2005-06-18T00:00:00.000Z,190.0,left,France,CB,,20000000.0
1188101,2530,Saad Balobaid,2000-01-27T00:00:00.000Z,168.0,left,Saudi Arabia,LB,LWB,800000.0
240235,8577,Danilo Pereira,1991-09-09T00:00:00.000Z,188.0,right,Portugal,CB,DM,3500000.0
534684,2529,Rúben Neves,1997-03-13T00:00:00.000Z,180.0,right,Portugal,DM,"CB,CM",25000000.0
282676,101918,Iñigo Martínez,1991-05-17T00:00:00.000Z,181.0,left,Spain,CB,LB,4000000.0
408987,2530,Ivan Toney,1996-03-16T00:00:00.000Z,185.0,right,England,ST,,20000000.0
535603,2529,Malcom,1997-02-26T00:00:00.000Z,171.0,left,Brazil,RW,"RM,AM,ST",18000000.0
724371,2529,Theo Hernández,1997-10-06T00:00:00.000Z,184.0,left,France,LB,"LWB,LM,LW",20000000.0
813549,177356,Zaydou Youssouf,1999-07-11T00:00:00.000Z,178.0,left,Comoros,DM,"CM,AM",6000000.0
479026,101916,Roger Martínez,1994-06-23T00:00:00.000Z,180.0,right,Colombia,ST,,300000.0
241059,205687,Fernando Pacheco,1992-05-18T00:00:00.000Z,187.0,left,Spain,GK,,450000.0
720560,101919,Julián Quiñones,1997-03-24T00:00:00.000Z,176.0,right,Mexico,ST,LW,14000000.0
667964,1523707,Victor Braga,1992-02-17T00:00:00.000Z,193.0,right,Brazil,GK,,275000.0
1030840,1523706,John Buckley,1999-10-13T00:00:00.000Z,175.0,right,England,CM,DM,2000000.0
169193,1699505,Alexandre Lacazette,1991-05-28T00:00:00.000Z,175.0,right,France,ST,,3500000.0
1452385,101919,Christopher Bonsu Baah,2004-12-14T00:00:00.000Z,172.0,left,Ghana,LM,"LWB,LW",14000000.0
272005,8304,Francisco Calvo,1992-07-08T00:00:00.000Z,180.0,left,Costa Rica,CB,"LB,LWB,CM",450000.0
1114989,582823,Jamal Harkass,1995-11-24T00:00:00.000Z,186.0,right,Morocco,CB,,1000000.0
451984,582749,Jason,1994-07-06T00:00:00.000Z,178.0,right,Spain,ST,"LM,RW,AM,LW",2000000.0
637281,582749,Mohammed Al Baqawi,1995-07-12T00:00:00.000Z,170.0,,Saudi Arabia,RB,CB,275000.0
435614,8577,Predrag Rajkovic,1995-10-31T00:00:00.000Z,191.0,right,Serbia,GK,,7000000.0
955808,150414,Loreintz Rosier,1998-08-14T00:00:00.000Z,190.0,right,France,CM,DM,25000.0
816274,582749,Alfa Semedo,1997-08-30T00:00:00.000Z,190.0,right,Guinea-Bissau,DM,"CM,AM",900000.0
30893,101918,Cristiano Ronaldo,1985-02-05T00:00:00.000Z,187.0,right,Portugal,ST,,10000000.0
820490,1523706,Shaquille Pinas,1998-03-19T00:00:00.000Z,182.0,left,Suriname,CB,"LB,LWB",2000000.0
642495,582759,Gökhan Gül,1998-07-17T00:00:00.000Z,180.0,right,Germany,CB,"DM,CM",1300000.0
429265,101918,Kingsley Coman,1996-06-13T00:00:00.000Z,181.0,right,France,RM,"LM,RW",20000000.0
1235341,101919,Musab Al-Juwayr,2003-06-20T00:00:00.000Z,178.0,right,Saudi Arabia,CM,"RM,AM,ST",6000000.0
209430,8638,Konstantinos Fortounis,1992-10-16T00:00:00.000Z,183.0,right,Greece,ST,AM,200000.0
825765,582749,Fashion Sakala,1997-03-14T00:00:00.000Z,178.0,right,Zambia,LW,"LM,ST",3800000.0
523390,101915,Álvaro Medrán,1994-03-15T00:00:00.000Z,176.0,right,Spain,CM,"DM,AM",3200000.0
777035,1699505,Luís Maximiano,1999-01-05T00:00:00.000Z,187.0,both,Portugal,GK,,3200000.0
1526851,177356,Saeed Baattia,2000-09-23T00:00:00.000Z,,,Saudi Arabia,RWB,"RB,RM,RW",300000.0
354467,101916,Yannick Carrasco,1993-09-04T00:00:00.000Z,180.0,right,Belgium,LW,"LM,AM,ST",5000000.0
640642,101915,Jack Hendry,1995-05-07T00:00:00.000Z,192.0,right,Scotland,CB,,2500000.0
1543647,101919,Mohammed Abu Al Shamat,2002-08-11T00:00:00.000Z,170.0,right,Saudi Arabia,RB,"RWB,RM,AM",1800000.0
668727,102119,Jorge Fernandes,1997-04-02T00:00:00.000Z,191.0,right,Portugal,CB,,3500000.0
1039600,101918,Mohamed Simakan,2000-05-03T00:00:00.000Z,187.0,right,France,CB,,20000000.0
1060634,101919,Gaston Álvarez,2000-03-24T00:00:00.000Z,184.0,left,Uruguay,CB,LB,9000000.0
1078013,8577,Faris Abdi,1999-05-09T00:00:00.000Z,,left,Saudi Arabia,LB,LWB,175000.0
494597,101916,Josh Brownhill,1995-12-19T00:00:00.000Z,178.0,right,England,DM,"CB,RM,CM,AM,ST",8000000.0
1249746,582759,Juan Sebastián Pedroza,1999-04-08T00:00:00.000Z,176.0,right,Colombia,CM,"DM,LM,AM",700000.0
841552,582739,Teddy Okou,1998-05-15T00:00:00.000Z,166.0,left,France,RW,"RM,ST",1000000.0
614912,177356,Marwane Saadane,1992-01-17T00:00:00.000Z,185.0,right,Morocco,CB,"DM,CM",400000.0
611528,550433,Angelo Fulgini,1996-08-20T00:00:00.000Z,183.0,right,New Caledonia,CM,"RM,LM,AM,LW",1000000.0
862538,2530,Roger Ibañez,1998-11-23T00:00:00.000Z,185.0,right,Brazil,CB,RB,18000000.0
1524243,101911,Sultan Tanker,1998-09-01T00:00:00.000Z,,,Saudi Arabia,CB,,300000.0
642766,568727,Matías Vargas,1997-05-08T00:00:00.000Z,168.0,right,Argentina,ST,"CM,AM,LW",150000.0
1363812,1523706,Abdulaziz Al Aliwa,2004-02-11T00:00:00.000Z,,right,Saudi Arabia,RM,"LM,RW",500000.0
617308,177356,Mourad Batna,1990-06-27T00:00:00.000Z,184.0,left,Morocco,ST,"RM,RW,AM",400000.0
493724,9764,Samuel Portugal,1994-03-29T00:00:00.000Z,188.0,right,Brazil,GK,,800000.0
848607,2529,Hassan Al Tambakti,1999-02-09T00:00:00.000Z,182.0,right,Saudi Arabia,CB,RB,1800000.0
1053193,101915,Abdullah Ahmed Khateeb,1995-03-12T00:00:00.000Z,186.0,right,Saudi Arabia,CB,RB,350000.0
905546,101919,Mateo Retegui,1999-04-29T00:00:00.000Z,186.0,right,Italy,ST,,30000000.0
331534,209190,Koray Günter,1994-08-16T00:00:00.000Z,185.0,right,Germany,CB,,400000.0
773229,2530,Édouard Mendy,1992-03-01T00:00:00.000Z,197.0,right,Senegal,GK,,4000000.0
340020,2529,Yassine Bounou,1991-04-05T00:00:00.000Z,195.0,left,Morocco,GK,,3000000.0
1285291,9781,Luciano Rodríguez,2003-07-16T00:00:00.000Z,179.0,right,Uruguay,ST,"LM,RW,LW",1200000.0
1368083,101916,Dhari Sayyar Al-Anazi,2000-05-06T00:00:00.000Z,,,Saudi Arabia,LB,"LWB,LM,LW",325000.0
923498,8577,Moussa Diaby,1999-07-07T00:00:00.000Z,170.0,left,France,RW,"LW,ST",25000000.0
260750,80654,Dimitrios Kourbelis,1993-11-02T00:00:00.000Z,182.0,right,Greece,CM,DM,500000.0
431215,8577,Hasan Kadesh,1992-08-01T00:00:00.000Z,179.0,left,Saudi Arabia,CB,LB,275000.0
670933,550433,Saeed Al Hamsal,1996-04-18T00:00:00.000Z,,right,Saudi Arabia,RB,RWB,225000.0
185236,550433,Joshua King,1992-01-15T00:00:00.000Z,180.0,right,Norway,ST,,1200000.0
680372,582823,Abdelkader Bedrane,1992-04-02T00:00:00.000Z,175.0,right,Algeria,CB,,350000.0
873530,8577,Muhannad Shanqeeti,1999-03-12T00:00:00.000Z,,both,Saudi Arabia,RB,RWB,900000.0
289745,1787233,Hattan Bahbri,1992-07-16T00:00:00.000Z,169.0,right,Saudi Arabia,ST,"RM,LM,RW,AM,LW",300000.0
673854,205687,Christian Bassogog,1995-10-18T00:00:00.000Z,178.0,left,Cameroon,RM,"RW,ST,LW",125000.0
1230315,1523706,Ramiro Enrique,2001-05-04T00:00:00.000Z,171.0,,Argentina,ST,,4000000.0
1176722,101911,Ahmed Al-Nakhli,2002-03-15T00:00:00.000Z,,left,Saudi Arabia,LB,LM,250000.0
910986,2530,Ali Majrashi,1999-10-01T00:00:00.000Z,169.0,right,Saudi Arabia,RB,RWB,1400000.0
521421,101919,Julian Weigl,1995-09-08T00:00:00.000Z,186.0,right,Germany,CM,DM,4500000.0
641052,101911,Sofiane Bendebka,1992-08-09T00:00:00.000Z,180.0,right,Algeria,AM,"DM,CM,ST",200000.0
1024928,101915,Khalid Al Ghannam,2000-11-07T00:00:00.000Z,171.0,right,Saudi Arabia,LW,"LM,AM,ST",2500000.0
1197410,582823,Sanousi Al Hawsawi,1998-10-08T00:00:00.000Z,172.0,right,Saudi Arabia,RB,"RWB,LWB",175000.0
934552,1699505,Khalifah Al-Dawsari,1999-01-02T00:00:00.000Z,170.0,right,Saudi Arabia,RB,"CB,LB",200000.0
350634,101915,Ondrej Duda,1994-12-05T00:00:00.000Z,181.0,right,Slovakia,CM,DM,3000000.0
303339,101918,Sadio Mané,1992-04-10T00:00:00.000Z,175.0,right,Senegal,LM,"LW,ST",6000000.0
846002,101916,Yacine Adli,2000-07-29T00:00:00.000Z,186.0,right,France,AM,"DM,CM",7500000.0
1176253,582739,Mohammed Al-Khaibari,2002-04-18T00:00:00.000Z,184.0,right,Saudi Arabia,CB,,250000.0
1806136,101911,Aboubacar Bah,2005-09-30T00:00:00.000Z,,,Guinea,CM,"DM,AM",700000.0
866373,2529,Mohamed Kanno,1994-09-22T00:00:00.000Z,192.0,right,Saudi Arabia,CM,"DM,AM,ST",800000.0
605858,4681,Bilal Boutobba,1998-08-29T00:00:00.000Z,175.0,left,France,RW,"RM,CM,ST",200000.0
629579,582739,Mamadou Sylla,1994-03-20T00:00:00.000Z,184.0,right,Senegal,ST,,1000000.0
491883,1699505,Saïd Benrahma,1995-08-10T00:00:00.000Z,172.0,right,Algeria,LM,"AM,LW,ST",8500000.0
634310,101916,Vincent Sierro,1995-10-08T00:00:00.000Z,184.0,right,Switzerland,CM,DM,3500000.0
729192,550433,Majed Omar Kanabah,1993-02-27T00:00:00.000Z,169.0,left,Saudi Arabia,CM,DM,125000.0
671289,582823,Abdulrahman Al Obaid,1993-04-30T00:00:00.000Z,171.0,,Saudi Arabia,LB,CB,100000.0
1111981,582749,Lázaro,2002-03-12T00:00:00.000Z,180.0,right,Brazil,ST,LM,100000.0
1199757,101918,Ângelo,2004-12-21T00:00:00.000Z,175.0,left,Brazil,CM,"DM,LM,AM",15000000.0
1050859,2530,Enzo Millot,2002-07-17T00:00:00.000Z,175.0,left,France,AM,"DM,CM,ST",25000000.0
1287476,1523707,Abdullah Al Hawsawi,1996-02-01T00:00:00.000Z,177.0,right,Saudi Arabia,RB,"CB,RWB,RM",150000.0
759808,8577,Mukhtar Sheik,1997-10-30T00:00:00.000Z,185.0,right,Saudi Arabia,CM,DM,900000.0
26166,2529,Karim Benzema,1987-12-19T00:00:00.000Z,187.0,right,France,ST,,5000000.0
498655,205687,Andrei Girotto,1992-02-17T00:00:00.000Z,186.0,right,Brazil,CB,,225000.0
776299,8577,Houssem Aouar,1998-06-30T00:00:00.000Z,175.0,right,Algeria,AM,"CM,RW,LW,ST",8000000.0
1523819,1523706,Mohammed Sawaan,2000-08-09T00:00:00.000Z,170.0,,Saudi Arabia,LM,"LWB,CM,LW,ST",325000.0
1043761,101918,Bento Krepski,1999-06-10T00:00:00.000Z,190.0,right,Brazil,GK,,8000000.0
909889,205686,Muteb Al Mufarrij,1996-08-19T00:00:00.000Z,181.0,left,Saudi Arabia,LB,CB,450000.0
307753,2529,Salem Al-Dawsari,1991-08-19T00:00:00.000Z,172.0,right,Saudi Arabia,LW,"LM,ST",1200000.0
1439625,2530,Valentin Atangana Edoa,2005-08-25T00:00:00.000Z,173.0,right,France,DM,"CM,AM",18000000.0
1184458,10233,Mario Mitaj,2003-08-06T00:00:00.000Z,185.0,left,Albania,LB,"LWB,LW",8000000.0
1401228,101918,Nawaf Al-Boushail,1999-09-16T00:00:00.000Z,178.0,right,Saudi Arabia,RB,LB,1400000.0
1034691,101911,Abdurahman Al Dakheel,1996-05-26T00:00:00.000Z,,,Saudi Arabia,CB,,300000.0
1691431,582739,Osama Al-Bawardi,1999-04-09T00:00:00.000Z,166.0,right,Saudi Arabia,RB,"LB,RWB",225000.0
1138003,2529,Moteb Al-Harbi,2000-02-19T00:00:00.000Z,173.0,left,Saudi Arabia,RB,"CB,LB,LWB,LM",1400000.0
677451,1523707,David Tijanic,1997-07-16T00:00:00.000Z,174.0,right,Slovenia,CM,"DM,LM,AM",1200000.0
776972,2530,Wenderson Galeno,1997-10-22T00:00:00.000Z,179.0,right,Brazil,LW,"LWB,LM",20000000.0
564818,8577,Steven Bergwijn,1997-10-08T00:00:00.000Z,178.0,right,Netherlands,LW,"AM,ST",10000000.0
963730,2529,Nawaf Al Habashi,1998-06-23T00:00:00.000Z,,,Saudi Arabia,LW,ST,1400000.0
722259,101918,Sultan Al-Ghanam,1994-05-06T00:00:00.000Z,173.0,right,Saudi Arabia,RB,,1500000.0
848600,101918,Abdulelah Al Amri,1997-01-15T00:00:00.000Z,185.0,right,Saudi Arabia,CB,,1400000.0
725226,1523706,Abdulrahman Al-Dosari,1997-09-25T00:00:00.000Z,,,Saudi Arabia,CM,"DM,AM",225000.0
760745,8563,Paolo Fernandes,1998-08-09T00:00:00.000Z,173.0,left,Spain,RM,"LM,RW,AM",100000.0
1806465,1523707,Nasser Al Haleel,2000-02-06T00:00:00.000Z,180.0,right,Saudi Arabia,CB,,150000.0
1405468,582759,Mohammed Abu Abdul,2001-12-26T00:00:00.000Z,163.0,,Saudi Arabia,RWB,"RB,LB,RM",200000.0
287640,101911,Bruno Varela,1994-11-04T00:00:00.000Z,191.0,right,Portugal,GK,,1800000.0
509148,101915,Moussa Dembélé,1996-07-12T00:00:00.000Z,183.0,right,France,ST,,7000000.0
1668896,1523706,Sultan Al-Shahri,1995-07-03T00:00:00.000Z,179.0,right,Saudi Arabia,LB,LWB,150000.0
1642825,1699505,Mohammed Waleed,2001-04-01T00:00:00.000Z,,,Saudi Arabia,CB,"RB,LB",350000.0
1177724,177356,Ziyad Aljari,2001-11-15T00:00:00.000Z,182.0,right,Saudi Arabia,CB,,250000.0
1831538,1523707,Vitor Vargas,2004-03-08T00:00:00.000Z,,,Brazil,LB,"LWB,LM",150000.0
1327115,8577,Rakan Kaabi,2002-12-02T00:00:00.000Z,,right,Saudi Arabia,DM,CM,175000.0
1028352,101919,Waleed Al-Ahmad,1999-05-03T00:00:00.000Z,,right,Saudi Arabia,CB,,1400000.0
844226,2530,Firas Al-Buraikan,2000-05-14T00:00:00.000Z,181.0,left,Saudi Arabia,ST,"RM,RW,AM,LW",3500000.0
963981,101916,Mohammed Al-Thani,1997-01-22T00:00:00.000Z,178.0,left,Saudi Arabia,RB,,850000.0
823457,101918,Abdullah Al-Khaibari,1996-08-16T00:00:00.000Z,175.0,right,Saudi Arabia,CM,"CB,DM",750000.0
1668897,101911,Saud Al-Rashid,1998-05-17T00:00:00.000Z,180.0,right,Saudi Arabia,RB,,250000.0
823078,2530,Merih Demiral,1998-03-05T00:00:00.000Z,192.0,right,Turkiye,CB,,12000000.0
560117,582759,Khaled Naréy,1994-07-23T00:00:00.000Z,180.0,both,Togo,ST,"LM,LW",1700000.0
1478238,10171,Ali Jasim,2004-01-20T00:00:00.000Z,178.0,right,Iraq,LW,"LM,RW,AM,ST",750000.0
848612,2529,Nasser Al-Dawsari,1998-12-19T00:00:00.000Z,178.0,left,Saudi Arabia,CM,"LB,DM,AM",900000.0
1399717,2530,Zakaria Hawsawi,2001-01-12T00:00:00.000Z,173.0,left,Saudi Arabia,LB,,1000000.0
210428,2529,Kalidou Koulibaly,1991-06-20T00:00:00.000Z,186.0,right,Senegal,CB,,4500000.0
816298,1787233,Saeed Al Rubaie,1994-06-04T00:00:00.000Z,180.0,right,Saudi Arabia,CB,,150000.0
980983,101915,Radhi Al Otaibi,1999-05-18T00:00:00.000Z,167.0,right,Saudi Arabia,RB,"CB,LB,RWB",350000.0
1174663,8593,Marcos Leonardo,2003-05-02T00:00:00.000Z,176.0,right,Brazil,ST,,8000000.0
1668576,177356,Fahad Aqeel Al-Zubaidi,2002-01-13T00:00:00.000Z,,,Saudi Arabia,ST,"LM,AM",200000.0
1287535,2530,Rayan Hamed,2002-04-13T00:00:00.000Z,176.0,right,Saudi Arabia,CB,RB,800000.0
1251447,150414,Basil Al Sayyali,2001-06-22T00:00:00.000Z,171.0,right,Saudi Arabia,CM,"DM,AM",50000.0
319300,8695,N'Golo Kanté,1991-03-29T00:00:00.000Z,168.0,right,France,DM,CM,4000000.0
1816326,102123,Wesley Delgado,2004-03-05T00:00:00.000Z,186.0,left,Cabo Verde,LW,"LB,LWB,LM",3500000.0
1085340,6354,Ali Al Salem,1998-08-14T00:00:00.000Z,181.0,right,Saudi Arabia,LWB,"CB,LB,LM",200000.0
1354479,205686,Rakan Al-Tulayhi,2002-11-20T00:00:00.000Z,,left,Saudi Arabia,AM,CM,300000.0
1844115,2529,Sabri Dahal,2008-02-29T00:00:00.000Z,,,Saudi Arabia,RW,"RM,LW",1200000.0
1633691,101916,Hammam Al-Hammami,2004-01-30T00:00:00.000Z,,right,Saudi Arabia,RW,"RM,LW",500000.0
1232530,101919,Jehad Thakri,2001-07-21T00:00:00.000Z,183.0,right,Saudi Arabia,CB,,1200000.0
1543650,2530,Naif Masoud,2001-03-08T00:00:00.000Z,177.0,right,Saudi Arabia,DM,"LB,CM",1000000.0
1039533,582749,Abdullah Al Qahtani,1999-01-31T00:00:00.000Z,,right,Saudi Arabia,LM,"RM,RW,AM,LW",350000.0
1414577,2530,Matheus Gonçalves,2005-08-18T00:00:00.000Z,175.0,,Brazil,LW,"RM,RW,AM,ST",9000000.0
1174962,2530,Ziyad Al-Johani,2001-11-11T00:00:00.000Z,180.0,left,Saudi Arabia,DM,"CM,AM",800000.0
1681000,101915,Mohau Nkota,2004-11-09T00:00:00.000Z,167.0,left,South Africa,RW,"RWB,LWB,DM,RM",700000.0
618398,205686,Mohammed Marzouq Al Kuwaykibi,1994-12-02T00:00:00.000Z,168.0,left,Saudi Arabia,RW,"RM,LW,ST",400000.0
1093253,182933,Burak Ince,2004-01-20T00:00:00.000Z,181.0,left,Türkiye,LM,"LWB,RM,ST",50000.0
1531114,101916,Mohammed Al Shwirekh,1998-11-19T00:00:00.000Z,,right,Saudi Arabia,CB,,500000.0
670893,1699505,Riyadh Sharahili,1993-04-28T00:00:00.000Z,184.0,right,Saudi Arabia,DM,CM,8500000.0
535600,582759,Petros,1989-05-29T00:00:00.000Z,182.0,right,Brazil,CM,DM,700000.0
1897591,101919,Ahmed Al Siyahi,2005-02-20T00:00:00.000Z,,,Saudi Arabia,DM,"CB,CM",175000.0
1412946,8153,Elias Mokwana,1999-09-08T00:00:00.000Z,,right,South Africa,RW,"LW,ST",0.0
848608,101916,Ali Al Asmari,1997-01-12T00:00:00.000Z,185.0,right,Saudi Arabia,CM,DM,325000.0
1230141,582739,Sulaiman Hazazi,2003-02-01T00:00:00.000Z,175.0,,Saudi Arabia,LB,"LWB,LM",175000.0
640282,1787233,Qasem Lajami,1996-04-24T00:00:00.000Z,177.0,right,Saudi Arabia,CB,,150000.0
438786,582739,Victor Lekhal,1994-02-27T00:00:00.000Z,187.0,right,Algeria,DM,"CM,AM",700000.0
697618,1699505,Alaa Hajji,1995-12-03T00:00:00.000Z,173.0,right,Saudi Arabia,CM,"DM,ST",300000.0
619824,2529,Sultan Mandash,1994-10-17T00:00:00.000Z,172.0,left,Saudi Arabia,RW,"RM,AM,LW",350000.0
670885,2529,Ali Al-Bulayhi,1989-11-21T00:00:00.000Z,182.0,left,Saudi Arabia,CB,,750000.0
1287791,1523706,Iker Kortajarena,2000-06-21T00:00:00.000Z,182.0,left,Spain,AM,"DM,RM,CM,LM,LW,ST",800000.0
715281,582823,Yakou Méïté,1996-02-11T00:00:00.000Z,184.0,left,Côte d'Ivoire,ST,RW,900000.0
1487959,2529,Saïmon Bouabré,2006-06-01T00:00:00.000Z,174.0,right,France,AM,"RM,CM,LM,LW,ST",15000000.0
618146,550433,Mansour Hamzi,1992-01-17T00:00:00.000Z,,right,Saudi Arabia,CM,"DM,RM,RW",100000.0
1527141,582759,Abdulaziz Al Hatila,1998-05-17T00:00:00.000Z,175.0,,Saudi Arabia,AM,"CM,ST",175000.0
1560063,9781,João Costa,2005-03-28T00:00:00.000Z,178.0,left,Portugal,LWB,"RM,LM,RW",500000.0
1559608,582759,Naif Asiri,2001-02-18T00:00:00.000Z,170.0,,Saudi Arabia,CB,,200000.0
1326046,7732,Unai Hernández,2004-12-14T00:00:00.000Z,171.0,right,Spain,AM,"LM,ST",
777054,582739,Leandro Antunes,1997-07-28T00:00:00.000Z,183.0,right,Portugal,LW,"RW,ST",1500000.0
950561,2529,Darwin Núñez,1999-06-24T00:00:00.000Z,187.0,right,Uruguay,ST,"AM,LW",20000000.0
1095207,101918,Ayman Yahya,2001-05-14T00:00:00.000Z,164.0,right,Saudi Arabia,LB,"LM,RW",1200000.0
989398,1523706,Ramzi Solan,1998-04-18T00:00:00.000Z,,right,Saudi Arabia,RB,RWB,225000.0
916351,51443,Felippe Cardoso,1998-10-04T00:00:00.000Z,187.0,right,Brazil,ST,,2000000.0
1198732,101911,Abdullah Al-Shanqiti,1998-12-22T00:00:00.000Z,,right,Saudi Arabia,CB,,175000.0
896481,4124,Ismaila Soro,1998-05-07T00:00:00.000Z,173.0,right,Côte d'Ivoire,CM,DM,600000.0
307227,550433,Abdullah Al Hafith,1992-12-25T00:00:00.000Z,188.0,right,Saudi Arabia,CB,,150000.0
